year_quarter,station_id,unique_bikes,total_trips,trips_per_bike
2024Q3,3154,1353,2449,1.8100517368810052
2024Q3,3155,1265,2053,1.6229249011857707
2024Q3,3156,1453,2485,1.7102546455609084
2024Q3,3157,1290,2037,1.5790697674418606
2024Q3,3158,985,1417,1.4385786802030456
2024Q3,3159,1367,2275,1.664228237015362
2024Q3,3160,1291,2181,1.689388071262587
2024Q3,3161,1724,3605,2.0910672853828305
2024Q3,3162,1303,2207,1.693783576362241
2024Q3,3163,1714,3942,2.2998833138856476
2024Q3,3164,1353,2237,1.6533628972653363
2024Q3,3165,1466,2818,1.922237380627558
2024Q3,3166,1087,1706,1.5694572217111316
2024Q3,3168,1590,2974,1.870440251572327
2024Q3,3169,1167,1907,1.6341045415595543
2024Q3,3181,144,238,1.6527777777777777
2024Q3,3182,1390,2337,1.6812949640287769
2024Q3,3183,189,273,1.4444444444444444
2024Q3,3184,789,1041,1.3193916349809887
2024Q3,3185,1721,3678,2.137129575828007
2024Q3,3187,940,1302,1.3851063829787233
2024Q3,3188,631,1000,1.5847860538827259
2024Q3,3196,130,164,1.2615384615384615
2024Q3,3197,810,1161,1.4333333333333333
2024Q3,3200,487,676,1.3880903490759753
2024Q3,3201,1439,2537,1.7630298818624044
2024Q3,3203,1541,2993,1.9422452952628164
2024Q3,3204,1136,1764,1.5528169014084507
2024Q3,3205,1332,2191,1.644894894894895
2024Q3,3207,1318,2224,1.6874051593323216
2024Q3,3208,1793,3919,2.1857222532069156
2024Q3,3209,829,1150,1.3872135102533172
2024Q3,3210,706,1229,1.7407932011331444
2024Q3,3211,653,855,1.3093415007656968
2024Q3,3212,1319,2936,2.22592873388931
2024Q3,3226,414,557,1.3454106280193237
2024Q3,3233,393,509,1.2951653944020356
2024Q3,3235,1111,1672,1.504950495049505
2024Q3,3236,864,1213,1.4039351851851851
2024Q3,3237,540,722,1.337037037037037
2024Q3,3238,1488,2751,1.8487903225806452
2024Q3,3240,94,111,1.1808510638297873
2024Q3,3241,474,606,1.2784810126582278
2024Q3,3243,325,430,1.323076923076923
2024Q3,3244,1752,4421,2.5234018264840183
2024Q3,3245,972,1557,1.6018518518518519
2024Q3,3246,608,827,1.3601973684210527
2024Q3,3247,179,259,1.446927374301676
2024Q3,3248,1114,1755,1.5754039497307002
2024Q3,3249,903,1288,1.426356589147287
2024Q3,3250,416,517,1.2427884615384615
2024Q3,3251,349,441,1.2636103151862463
2024Q3,3252,814,1182,1.452088452088452
2024Q3,3253,372,457,1.228494623655914
2024Q3,3254,620,910,1.467741935483871
2024Q3,3255,1486,2598,1.7483176312247646
2024Q3,3256,1615,3152,1.951702786377709
2024Q3,3257,674,881,1.3071216617210681
2024Q3,3258,420,556,1.3238095238095238
2024Q3,3259,463,561,1.2116630669546435
2024Q3,3261,1133,1736,1.532215357458076
2024Q3,3263,446,621,1.3923766816143497
2024Q3,3264,1455,2600,1.7869415807560138
2024Q3,3265,763,1057,1.385321100917431
2024Q3,3266,837,1174,1.4026284348864995
2024Q3,3267,579,839,1.4490500863557858
2024Q3,3268,174,219,1.2586206896551724
2024Q3,3271,230,276,1.2
2024Q3,3272,175,252,1.44
2024Q3,3275,720,1032,1.4333333333333333
2024Q3,3276,689,959,1.3918722786647315
2024Q3,3277,319,418,1.3103448275862069
2024Q3,3278,48,60,1.25
2024Q3,3279,702,898,1.2792022792022792
2024Q3,3280,75,92,1.2266666666666666
2024Q3,3281,180,237,1.3166666666666667
2024Q3,3282,68,82,1.2058823529411764
2024Q3,3284,214,245,1.144859813084112
2024Q3,3285,702,940,1.339031339031339
2024Q3,3286,704,915,1.2997159090909092
2024Q3,3287,366,452,1.2349726775956285
2024Q3,3291,405,636,1.5703703703703704
2024Q3,3292,580,809,1.3948275862068966
2024Q3,3294,1412,2500,1.7705382436260624
2024Q3,3295,1875,4144,2.2101333333333333
2024Q3,3296,1821,4252,2.3349807797913233
2024Q3,3297,912,1286,1.4100877192982457
2024Q3,3298,276,324,1.173913043478261
2024Q3,3299,1276,2098,1.6442006269592477
2024Q3,3300,965,1374,1.4238341968911916
2024Q3,3301,1674,3331,1.9898446833930705
2024Q3,3303,871,1247,1.4316877152698049
2024Q3,3304,1557,2894,1.8587026332691072
2024Q3,3305,135,188,1.3925925925925926
2024Q3,3306,125,178,1.424
2024Q3,3307,47,56,1.1914893617021276
2024Q3,3308,765,1081,1.4130718954248367
2024Q3,3310,257,315,1.2256809338521402
2024Q3,3311,396,496,1.2525252525252526
2024Q3,3313,302,395,1.3079470198675496
2024Q3,3314,918,1391,1.5152505446623095
2024Q3,3315,162,198,1.2222222222222223
2024Q3,3316,693,952,1.3737373737373737
2024Q3,3317,142,169,1.1901408450704225
2024Q3,3318,1617,2969,1.8361162646876932
2024Q3,3319,616,846,1.3733766233766234
2024Q3,3320,633,843,1.3317535545023698
2024Q3,3321,973,1327,1.3638232271325796
2024Q3,3322,1212,1891,1.5602310231023102
2024Q3,3323,148,366,2.472972972972973
2024Q3,3324,563,839,1.4902309058614565
2024Q3,3325,384,476,1.2395833333333333
2024Q3,3326,320,534,1.66875
2024Q3,3327,235,266,1.1319148936170214
2024Q3,3328,739,1267,1.7144790257104194
2024Q3,3329,166,268,1.6144578313253013
2024Q3,3331,572,812,1.4195804195804196
2024Q3,3332,137,216,1.5766423357664234
2024Q3,3333,1416,2364,1.6694915254237288
2024Q3,3334,1119,1711,1.5290437890974085
2024Q3,3335,327,456,1.3944954128440368
2024Q3,3336,1101,1768,1.6058128973660308
2024Q3,3337,843,1269,1.5053380782918149
2024Q3,3338,258,322,1.248062015503876
2024Q3,3340,1210,2085,1.7231404958677685
2024Q3,3341,613,882,1.438825448613377
2024Q3,3342,1068,1610,1.5074906367041199
2024Q3,3343,958,1378,1.4384133611691023
2024Q3,3344,152,277,1.8223684210526316
2024Q3,3345,1062,1596,1.502824858757062
2024Q3,3346,1295,2072,1.6
2024Q3,3347,1054,1601,1.5189753320683113
2024Q3,3348,410,531,1.2951219512195122
2024Q3,3349,778,1098,1.411311053984576
2024Q3,3350,255,359,1.407843137254902
2024Q3,3351,41,51,1.2439024390243902
2024Q3,3352,197,250,1.2690355329949239
2024Q3,3353,254,321,1.263779527559055
2024Q3,3354,85,147,1.7294117647058824
2024Q3,3355,427,539,1.2622950819672132
2024Q3,3356,127,322,2.5354330708661417
2024Q3,3357,714,893,1.2507002801120448
2024Q3,3359,1884,4305,2.285031847133758
2024Q3,3360,1363,2349,1.7234042553191489
2024Q3,3361,1266,2229,1.7606635071090047
2024Q3,3362,1800,3948,2.1933333333333334
2024Q3,3363,1583,2956,1.8673404927353128
2024Q3,3365,1105,1780,1.6108597285067874
2024Q3,3366,151,246,1.6291390728476822
2024Q3,3368,236,299,1.2669491525423728
2024Q3,3369,571,907,1.5884413309982486
2024Q3,3370,372,557,1.4973118279569892
2024Q3,3371,1113,1718,1.5435759209344115
2024Q3,3372,128,145,1.1328125
2024Q3,3373,1170,1833,1.5666666666666667
2024Q3,3374,1111,1798,1.6183618361836183
2024Q3,3375,990,1416,1.4303030303030304
2024Q3,3376,579,778,1.3436960276338514
2024Q3,3377,542,770,1.4206642066420665
2024Q3,3378,730,961,1.3164383561643835
2024Q3,3381,500,623,1.246
2024Q3,3382,1272,1942,1.5267295597484276
2024Q3,3383,1195,1946,1.6284518828451884
2024Q3,3387,647,862,1.3323029366306027
2024Q3,3388,196,226,1.153061224489796
2024Q3,3390,186,267,1.435483870967742
2024Q3,3391,37,81,2.189189189189189
2024Q3,3392,198,252,1.2727272727272727
2024Q3,3393,318,411,1.2924528301886793
2024Q3,3394,162,201,1.2407407407407407
2024Q3,3395,166,192,1.1566265060240963
2024Q2,3000,32,43,1.34375
2024Q2,3005,875,1301,1.4868571428571429
2024Q2,3006,1124,1810,1.6103202846975089
2024Q2,3007,1682,3492,2.0760998810939357
2024Q2,3008,627,821,1.3094098883572567
2024Q2,3009,1452,2719,1.8725895316804408
2024Q2,3010,2069,6115,2.9555340744320926
2024Q2,3012,1715,3573,2.0833819241982505
2024Q2,3014,682,900,1.3196480938416422
2024Q2,3015,756,1080,1.4285714285714286
2024Q2,3016,391,479,1.225063938618926
2024Q2,3017,577,811,1.4055459272097053
2024Q2,3018,1442,2821,1.9563106796116505
2024Q2,3019,595,744,1.250420168067227
2024Q2,3020,1779,3792,2.1315345699831365
2024Q2,3021,1260,2189,1.7373015873015873
2024Q2,3022,1813,4070,2.2448979591836733
2024Q2,3024,575,768,1.3356521739130436
2024Q2,3025,1191,2184,1.8337531486146095
2024Q2,3026,1397,2442,1.7480314960629921
2024Q2,3028,1782,4052,2.2738496071829406
2024Q2,3029,1451,2555,1.760854583046175
2024Q2,3030,1487,2847,1.9145931405514458
2024Q2,3031,770,1103,1.4324675324675324
2024Q2,3032,2015,5231,2.596029776674938
2024Q2,3033,1307,2196,1.6801836266258607
2024Q2,3034,1407,2581,1.8343994314143568
2024Q2,3035,1262,2193,1.7377179080824088
2024Q2,3037,1249,2143,1.7157726180944757
2024Q2,3038,1523,2879,1.8903479973736048
2024Q2,3039,788,1116,1.416243654822335
2024Q2,3040,1377,2280,1.6557734204793029
2024Q2,3041,946,1480,1.5644820295983086
2024Q2,3046,1610,3280,2.0372670807453415
2024Q2,3047,1097,1601,1.4594348222424796
2024Q2,3049,1149,2007,1.7467362924281984
2024Q2,3051,1383,2458,1.777295733911786
2024Q2,3052,1714,3651,2.1301050175029173
2024Q2,3053,1413,2515,1.7799009200283085
2024Q2,3054,1763,3847,2.1820760068065796
2024Q2,3055,1330,2173,1.6338345864661654
2024Q2,3056,744,1031,1.385752688172043
2024Q2,3057,1544,3259,2.1107512953367875
2024Q2,3058,1444,2491,1.7250692520775623
2024Q2,3059,1693,3470,2.049616066154755
2024Q2,3060,664,891,1.341867469879518
2024Q2,3061,1651,3102,1.878861296184131
2024Q2,3062,997,1430,1.4343029087261785
2024Q2,3063,1649,3404,2.0642813826561555
2024Q2,3064,1499,2696,1.7985323549032688
2024Q2,3065,426,514,1.2065727699530517
2024Q2,3066,1799,4047,2.2495831017231795
2024Q2,3067,371,464,1.2506738544474394
2024Q2,3068,1206,1941,1.609452736318408
2024Q2,3069,1152,1898,1.6475694444444444
2024Q2,3072,1016,1475,1.4517716535433072
2024Q2,3073,975,1363,1.397948717948718
2024Q2,3074,995,1528,1.535678391959799
2024Q2,3075,1228,2038,1.6596091205211727
2024Q2,3077,702,949,1.3518518518518519
2024Q2,3078,1413,2428,1.7183297947629157
2024Q2,3086,930,1273,1.3688172043010753
2024Q2,3088,1145,1877,1.6393013100436682
2024Q2,3093,204,343,1.6813725490196079
2024Q2,3096,58,98,1.6896551724137931
2024Q2,3097,766,1128,1.4725848563968669
2024Q2,3098,1117,1817,1.6266786034019696
2024Q2,3099,856,1235,1.4427570093457944
2024Q2,3100,1257,2215,1.7621320604614161
2024Q2,3101,1637,3425,2.0922419059254733
2024Q2,3102,1550,2960,1.9096774193548387
2024Q2,3104,624,1037,1.6618589743589745
2024Q2,3106,172,234,1.3604651162790697
2024Q2,3107,363,461,1.2699724517906337
2024Q2,3110,808,1284,1.5891089108910892
2024Q2,3111,299,410,1.37123745819398
2024Q2,3112,706,942,1.3342776203966005
2024Q2,3113,192,226,1.1770833333333333
2024Q2,3114,1230,2029,1.6495934959349594
2024Q2,3115,527,665,1.2618595825426946
2024Q2,3116,988,1457,1.4746963562753037
2024Q2,3117,196,241,1.2295918367346939
2024Q2,3118,448,602,1.34375
2024Q2,3119,406,570,1.4039408866995073
2024Q2,3120,1081,1663,1.538390379278446
2024Q2,3123,298,387,1.2986577181208054
2024Q2,3124,1225,2254,1.84
2024Q2,3125,1508,2698,1.7891246684350133
2024Q2,3150,1013,1490,1.470878578479763
2024Q2,3152,634,847,1.33596214511041
2024Q2,3154,1306,2163,1.6562021439509953
2024Q2,3155,1193,1999,1.6756077116512993
2024Q2,3156,1411,2401,1.7016300496102055
2024Q2,3157,1168,1930,1.6523972602739727
2024Q2,3158,885,1260,1.423728813559322
2024Q2,3159,1218,1963,1.6116584564860428
2024Q2,3160,1156,1852,1.602076124567474
2024Q2,3161,1641,3147,1.9177330895795246
2024Q2,3162,1172,1851,1.5793515358361774
2024Q2,3163,1618,3558,2.199011124845488
2024Q2,3164,1292,2209,1.7097523219814241
2024Q2,3165,1323,2380,1.7989417989417988
2024Q2,3166,936,1387,1.481837606837607
2024Q2,3168,1575,3069,1.9485714285714286
2024Q2,3169,1089,1646,1.5114784205693297
2024Q2,3170,332,389,1.1716867469879517
2024Q2,3181,169,266,1.5739644970414202
2024Q2,3182,1314,2243,1.7070015220700152
2024Q2,3183,220,317,1.440909090909091
2024Q2,3184,570,672,1.1789473684210525
2024Q2,3185,1689,3523,2.0858496151568975
2024Q2,3187,887,1220,1.3754227733934612
2024Q2,3188,625,972,1.5552
2024Q2,3196,125,176,1.408
2024Q2,3197,591,781,1.3214890016920473
2024Q2,3200,420,572,1.361904761904762
2024Q2,3201,1296,2090,1.6126543209876543
2024Q2,3203,1556,2973,1.910668380462725
2024Q2,3204,1192,1872,1.570469798657718
2024Q2,3205,1249,2010,1.6092874299439552
2024Q2,3207,1279,2060,1.6106333072713057
2024Q2,3208,1795,3661,2.0395543175487467
2024Q2,3209,751,1021,1.359520639147803
2024Q2,3210,699,1069,1.5293276108726752
2024Q2,3211,641,852,1.329173166926677
2024Q2,3212,1426,3023,2.119915848527349
2024Q2,3226,298,380,1.2751677852348993
2024Q2,3233,327,401,1.2262996941896025
2024Q2,3235,1031,1532,1.4859359844810862
2024Q2,3236,796,1133,1.4233668341708543
2024Q2,3237,570,789,1.3842105263157896
2024Q2,3238,1445,2604,1.8020761245674741
2024Q2,3240,64,75,1.171875
2024Q2,3241,418,546,1.30622009569378
2024Q2,3243,174,254,1.4597701149425288
2024Q2,3244,1632,3549,2.1746323529411766
2024Q2,3245,844,1310,1.552132701421801
2024Q2,3246,542,721,1.330258302583026
2024Q2,3247,99,128,1.292929292929293
2024Q2,3248,1037,1484,1.4310511089681774
2024Q2,3249,1029,1630,1.5840621963070942
2024Q2,3250,407,519,1.2751842751842752
2024Q2,3251,289,382,1.3217993079584776
2024Q2,3252,775,1091,1.407741935483871
2024Q2,3253,277,414,1.4945848375451263
2024Q2,3254,544,730,1.3419117647058822
2024Q2,3255,1501,2643,1.760826115922718
2024Q2,3256,1573,2960,1.8817546090273363
2024Q2,3257,468,572,1.2222222222222223
2024Q2,3258,417,577,1.3836930455635492
2024Q2,3261,927,1329,1.4336569579288025
2024Q2,3263,494,635,1.285425101214575
2024Q2,3264,1394,2364,1.6958393113342898
2024Q2,3265,892,1325,1.4854260089686098
2024Q2,3266,709,946,1.3342736248236953
2024Q2,3267,458,666,1.4541484716157205
2024Q2,3268,141,182,1.2907801418439717
2024Q2,3271,204,259,1.2696078431372548
2024Q2,3272,126,186,1.4761904761904763
2024Q2,3275,539,738,1.3692022263450836
2024Q2,3276,600,782,1.3033333333333332
2024Q2,3277,244,449,1.8401639344262295
2024Q2,3278,58,109,1.8793103448275863
2024Q2,3279,670,826,1.2328358208955223
2024Q2,3280,79,117,1.481012658227848
2024Q2,3281,169,213,1.2603550295857988
2024Q2,3282,117,141,1.205128205128205
2024Q2,3283,4,4,1.0
2024Q2,3284,191,233,1.219895287958115
2024Q2,3285,299,349,1.1672240802675586
2024Q2,3286,860,1201,1.3965116279069767
2024Q2,3287,320,408,1.275
2024Q2,3291,371,547,1.4743935309973046
2024Q2,3292,414,601,1.4516908212560387
2024Q2,3294,1394,2384,1.7101865136298422
2024Q2,3295,1868,4451,2.382762312633833
2024Q2,3296,1631,3269,2.004291845493562
2024Q2,3297,786,1044,1.3282442748091603
2024Q2,3298,214,248,1.158878504672897
2024Q2,3299,1135,1831,1.613215859030837
2024Q2,3300,766,1031,1.345953002610966
2024Q2,3301,1644,3101,1.8862530413625305
2024Q2,3303,700,954,1.3628571428571428
2024Q2,3304,1566,2952,1.8850574712643677
2024Q2,3305,114,166,1.456140350877193
2024Q2,3306,55,65,1.1818181818181819
2024Q2,3307,41,48,1.170731707317073
2024Q2,3308,773,1108,1.4333764553686934
2024Q2,3309,4,4,1.0
2024Q2,3310,205,250,1.2195121951219512
2024Q2,3311,389,485,1.2467866323907455
2024Q2,3313,357,509,1.4257703081232493
2024Q2,3314,821,1126,1.371498172959805
2024Q2,3315,141,172,1.2198581560283688
2024Q2,3316,608,832,1.368421052631579
2024Q2,3317,323,452,1.3993808049535603
2024Q2,3318,1509,2824,1.8714380384360503
2024Q2,3319,563,814,1.4458259325044405
2024Q2,3320,647,910,1.4064914992272024
2024Q2,3321,795,1070,1.3459119496855345
2024Q2,3322,1134,1692,1.492063492063492
2024Q2,3323,149,447,3.0
2024Q2,3324,608,990,1.6282894736842106
2024Q2,3325,332,407,1.2259036144578312
2024Q2,3326,305,527,1.7278688524590164
2024Q2,3327,209,245,1.1722488038277512
2024Q2,3328,898,1708,1.9020044543429844
2024Q2,3329,200,326,1.63
2024Q2,3331,424,567,1.3372641509433962
2024Q2,3332,94,129,1.372340425531915
2024Q2,3333,1294,2007,1.5510046367851622
2024Q2,3334,969,1407,1.4520123839009287
2024Q2,3335,356,489,1.3735955056179776
2024Q2,3336,1077,1596,1.4818941504178273
2024Q2,3337,730,1060,1.452054794520548
2024Q2,3338,223,296,1.3273542600896862
2024Q2,3340,1068,1768,1.655430711610487
2024Q2,3341,586,824,1.4061433447098977
2024Q2,3342,1055,1588,1.50521327014218
2024Q2,3343,917,1252,1.3653217011995638
2024Q2,3344,203,348,1.7142857142857142
2024Q2,3345,950,1380,1.4526315789473685
2024Q2,3346,1176,1810,1.5391156462585034
2024Q2,3347,966,1428,1.4782608695652173
2024Q2,3348,611,797,1.3044189852700492
2024Q2,3349,751,1057,1.40745672436751
2024Q2,3350,214,270,1.2616822429906542
2024Q2,3351,80,99,1.2375
2024Q2,3352,149,204,1.3691275167785235
2024Q2,3353,209,254,1.215311004784689
2024Q2,3354,95,181,1.9052631578947368
2024Q2,3355,585,729,1.2461538461538462
2024Q2,3356,126,371,2.9444444444444446
2024Q2,3357,531,660,1.2429378531073447
2024Q2,3359,1895,4248,2.241688654353562
2024Q2,3360,1163,1819,1.5640584694754944
2024Q2,3361,1320,2335,1.768939393939394
2024Q2,3362,1692,3443,2.034869976359338
2024Q2,3363,1404,2458,1.7507122507122508
2024Q2,3365,1149,1892,1.6466492602262837
2024Q2,3366,113,200,1.7699115044247788
2024Q2,3368,225,336,1.4933333333333334
2024Q2,3369,549,876,1.5956284153005464
2024Q2,3370,443,718,1.6207674943566592
2024Q2,3371,1041,1619,1.5552353506243997
2024Q2,3372,391,521,1.3324808184143222
2024Q2,3373,940,1321,1.4053191489361703
2024Q2,3374,697,914,1.3113342898134863
2024Q2,3375,877,1183,1.3489167616875712
2024Q2,3376,529,687,1.2986767485822306
2024Q2,3377,368,428,1.1630434782608696
2024Q2,3378,606,788,1.3003300330033003
2024Q2,3381,421,514,1.2209026128266034
2024Q2,3382,954,1331,1.3951781970649895
2024Q2,3383,808,1207,1.493811881188119
2021Q3,3000,8,20,2.5
2021Q3,3004,772,1325,1.7163212435233162
2021Q3,3005,855,1476,1.7263157894736842
2021Q3,3006,1049,2339,2.2297426120114396
2021Q3,3007,1350,4742,3.5125925925925925
2021Q3,3008,526,828,1.5741444866920151
2021Q3,3009,1198,3201,2.6719532554257097
2021Q3,3010,1376,5284,3.8401162790697674
2021Q3,3011,752,1258,1.672872340425532
2021Q3,3012,1172,3003,2.5622866894197953
2021Q3,3013,906,1672,1.8454746136865343
2021Q3,3014,677,1029,1.519940915805022
2021Q3,3015,852,1477,1.733568075117371
2021Q3,3016,336,445,1.3244047619047619
2021Q3,3017,491,859,1.7494908350305498
2021Q3,3018,1201,2897,2.412156536219817
2021Q3,3019,610,929,1.522950819672131
2021Q3,3020,1068,2211,2.0702247191011236
2021Q3,3021,1183,2732,2.30938292476754
2021Q3,3022,1258,3601,2.8624801271860094
2021Q3,3024,668,1132,1.6946107784431137
2021Q3,3025,982,2021,2.058044806517312
2021Q3,3026,1081,2400,2.2201665124884364
2021Q3,3028,1285,3821,2.9735408560311285
2021Q3,3029,1190,2903,2.439495798319328
2021Q3,3030,1073,2365,2.2041006523765145
2021Q3,3031,771,1335,1.7315175097276265
2021Q3,3032,1349,4635,3.43587842846553
2021Q3,3033,1161,2606,2.244616709732989
2021Q3,3034,1063,2252,2.1185324553151457
2021Q3,3035,953,2202,2.310598111227702
2021Q3,3037,1159,2776,2.395168248490078
2021Q3,3038,114,129,1.131578947368421
2021Q3,3039,809,1405,1.7367119901112484
2021Q3,3040,1039,2331,2.2435033686236765
2021Q3,3041,803,1445,1.7995018679950188
2021Q3,3043,810,1533,1.8925925925925926
2021Q3,3045,1356,4579,3.3768436578171093
2021Q3,3046,1336,4033,3.018712574850299
2021Q3,3047,1160,2808,2.420689655172414
2021Q3,3049,1002,2223,2.218562874251497
2021Q3,3050,1103,2384,2.161378059836809
2021Q3,3051,987,1972,1.9979736575481257
2021Q3,3052,1319,4335,3.2865807429871117
2021Q3,3053,969,2004,2.068111455108359
2021Q3,3054,1305,4005,3.0689655172413794
2021Q3,3055,1123,2515,2.2395369545859305
2021Q3,3056,803,1523,1.8966376089663761
2021Q3,3057,1289,4195,3.2544608223429017
2021Q3,3058,1133,2680,2.3654015887025595
2021Q3,3059,1025,2118,2.066341463414634
2021Q3,3060,786,1336,1.6997455470737914
2021Q3,3061,1234,3154,2.5559157212317665
2021Q3,3062,915,1696,1.853551912568306
2021Q3,3063,1141,2742,2.4031551270815075
2021Q3,3064,993,2085,2.099697885196375
2021Q3,3065,488,680,1.3934426229508197
2021Q3,3066,1246,3731,2.99438202247191
2021Q3,3067,437,650,1.4874141876430207
2021Q3,3068,997,1977,1.9829488465396188
2021Q3,3069,961,1822,1.8959417273673258
2021Q3,3070,576,896,1.5555555555555556
2021Q3,3071,827,1546,1.8694074969770254
2021Q3,3072,683,1107,1.6207906295754027
2021Q3,3073,817,1426,1.7454100367197063
2021Q3,3074,956,1957,2.047071129707113
2021Q3,3075,978,1930,1.9734151329243355
2021Q3,3077,680,1256,1.8470588235294119
2021Q3,3078,1183,2817,2.3812341504649197
2021Q3,3086,766,1304,1.7023498694516972
2021Q3,3088,838,1533,1.8293556085918854
2021Q3,3093,200,345,1.725
2021Q3,3096,112,174,1.5535714285714286
2021Q3,3097,615,1046,1.7008130081300814
2021Q3,3098,895,1657,1.8513966480446928
2021Q3,3099,724,1191,1.6450276243093922
2021Q3,3100,1052,2343,2.2271863117870723
2021Q3,3101,1267,3735,2.9479084451460142
2021Q3,3102,1216,3456,2.8421052631578947
2021Q3,3104,392,637,1.625
2021Q3,3106,323,479,1.4829721362229102
2021Q3,3107,361,512,1.4182825484764543
2021Q3,3108,1246,3377,2.7102728731942216
2021Q3,3110,637,1051,1.6499215070643642
2021Q3,3111,257,479,1.8638132295719845
2021Q3,3112,522,833,1.5957854406130267
2021Q3,3113,209,289,1.3827751196172249
2021Q3,3114,1093,2490,2.2781335773101556
2021Q3,3115,540,751,1.3907407407407408
2021Q3,3116,1057,2231,2.110690633869442
2021Q3,3117,197,329,1.6700507614213198
2021Q3,3118,597,1047,1.7537688442211055
2021Q3,3119,291,381,1.309278350515464
2021Q3,3120,726,1210,1.6666666666666667
2021Q3,3121,834,1697,2.0347721822541964
2021Q3,3123,266,378,1.4210526315789473
2021Q3,3124,815,1499,1.8392638036809816
2021Q3,3125,1126,2645,2.3490230905861456
2021Q3,3150,746,1218,1.6327077747989276
2021Q3,3152,472,658,1.3940677966101696
2021Q3,3153,500,806,1.612
2021Q3,3154,1214,3352,2.761120263591433
2021Q3,3155,983,1892,1.9247202441505595
2021Q3,3156,1021,2033,1.9911851126346718
2021Q3,3157,799,1483,1.856070087609512
2021Q3,3158,891,1663,1.8664421997755332
2021Q3,3159,975,1859,1.9066666666666667
2021Q3,3160,1032,2299,2.227713178294574
2021Q3,3161,1023,2067,2.0205278592375366
2021Q3,3162,851,1604,1.8848413631022327
2021Q3,3163,1125,3056,2.7164444444444444
2021Q3,3164,928,1686,1.8168103448275863
2021Q3,3165,777,1463,1.882882882882883
2021Q3,3166,675,1114,1.6503703703703703
2021Q3,3167,1325,4409,3.3275471698113206
2021Q3,3168,1324,4353,3.2877643504531724
2021Q3,3169,1033,2134,2.0658276863504357
2021Q3,3170,934,1777,1.9025695931477515
2021Q3,3181,136,264,1.9411764705882353
2021Q3,3182,1112,2532,2.276978417266187
2021Q3,3183,154,327,2.1233766233766236
2021Q3,3184,583,833,1.4288164665523155
2021Q3,3185,1250,3530,2.824
2021Q3,3186,89,516,5.797752808988764
2021Q3,3187,751,1307,1.74034620505992
2021Q3,3188,420,675,1.6071428571428572
2021Q3,3190,1372,4979,3.629008746355685
2021Q3,3192,769,1203,1.564369310793238
2021Q3,3196,95,150,1.5789473684210527
2021Q3,3197,667,990,1.4842578710644678
2021Q3,3200,369,553,1.4986449864498645
2021Q3,3201,1038,2148,2.069364161849711
2021Q3,3202,1346,5492,4.080237741456166
2021Q3,3203,1075,2484,2.3106976744186047
2021Q3,3204,838,1559,1.860381861575179
2021Q3,3205,824,1491,1.8094660194174756
2021Q3,3206,1180,2738,2.3203389830508474
2021Q3,3207,1182,2871,2.4289340101522843
2021Q3,3208,1370,4770,3.4817518248175183
2021Q3,3209,681,1088,1.5976505139500734
2021Q3,3210,651,1173,1.8018433179723503
2021Q3,3211,651,1031,1.5837173579109063
2021Q3,3212,1264,5212,4.1234177215189876
2021Q3,3213,185,242,1.308108108108108
2021Q3,3214,72,84,1.1666666666666667
2021Q3,3226,222,290,1.3063063063063063
2021Q3,3233,647,1007,1.5564142194744977
2021Q3,3234,840,1383,1.6464285714285714
2021Q3,3235,749,1245,1.6622162883845126
2021Q3,3236,762,1316,1.727034120734908
2021Q3,3237,421,602,1.4299287410926367
2021Q3,3238,1198,2903,2.4232053422370616
2021Q3,3240,90,138,1.5333333333333334
2021Q3,3241,358,648,1.8100558659217878
2021Q3,3243,110,161,1.4636363636363636
2021Q3,3244,1084,2443,2.253690036900369
2021Q3,3245,785,1457,1.8560509554140128
2021Q3,3246,317,459,1.4479495268138802
2021Q3,3247,173,237,1.369942196531792
2021Q3,3248,546,821,1.5036630036630036
2021Q3,3249,500,780,1.56
2021Q3,3250,10,12,1.2
2021Q3,3251,125,192,1.536
2021Q3,3252,169,215,1.272189349112426
2021Q3,3253,105,217,2.066666666666667
2021Q3,3254,39,41,1.0512820512820513
2021Q3,3255,460,652,1.4173913043478261
2021Q3,3256,123,145,1.1788617886178863
2021Q2,3000,4,6,1.5
2021Q2,3004,719,1195,1.6620305980528511
2021Q2,3005,705,1165,1.6524822695035462
2021Q2,3006,1008,2335,2.316468253968254
2021Q2,3007,1179,3461,2.9355385920271417
2021Q2,3008,391,584,1.4936061381074168
2021Q2,3009,1059,2705,2.5542965061378657
2021Q2,3010,1216,4292,3.5296052631578947
2021Q2,3011,702,1160,1.6524216524216524
2021Q2,3012,1051,2640,2.511893434823977
2021Q2,3013,743,1298,1.746971736204576
2021Q2,3014,425,568,1.336470588235294
2021Q2,3015,830,1567,1.8879518072289156
2021Q2,3016,227,311,1.3700440528634361
2021Q2,3017,362,674,1.861878453038674
2021Q2,3018,1079,2674,2.4782205746061168
2021Q2,3019,507,813,1.6035502958579881
2021Q2,3020,830,1449,1.7457831325301205
2021Q2,3021,974,2123,2.179671457905544
2021Q2,3022,1133,3028,2.672550750220653
2021Q2,3024,645,1180,1.8294573643410852
2021Q2,3025,816,1481,1.8149509803921569
2021Q2,3026,104,137,1.3173076923076923
2021Q2,3028,1174,3390,2.8875638841567293
2021Q2,3029,884,1699,1.9219457013574661
2021Q2,3030,901,1882,2.088790233074362
